34,-85,-9
-40,59,-71
-47,40,13
24,-58,-62
20,17,59
-43,44,-56
-36,31,-2
29,87,79
65,7,-66
-59,44,47
-31,-59,82
83,-34,-77
-28,-82,81
-70,-1,-31
7,-52,9
21,75,5
-11,9,53
-38,0,-68
-25,-49,13
34,61,-85
43,44,-80
-40,-7,15
30,89,-43
80,-31,80
-28,-75,-20
84,-76,-49
75,47,43
42,21,80
-7,-43,21
-17,26,67
-61,-1,52
41,-77,-22
-46,-14,-63
34,5,-35
33,15,-32
67,10,39
63,3,58
86,24,39
-5,76,-36
39,89,-60
48,41,72
60,-10,85
47,84,-43
29,-24,59
38,68,72
18,-26,-84
-10,-26,-8
61,-34,-59
-2,-69,32
-16,-68,9
-66,41,-66
-31,88,-44
23,20,-52
3,-64,22
37,88,83
-60,-33,-46
82,-36,-20
-55,-67,40
51,87,-36
-52,69,-3
77,51,24
-41,71,6
51,72,77
-28,26,-76
36,-22,2
10,87,-33
-20,-15,54
-5,62,87
-54,-40,78
-47,37,-87
70,-82,73
60,26,4
10,-12,-28
38,-88,55
55,32,0
-84,-8,-43
11,29,86
15,68,-46
-84,-16,-68
-19,13,15
-26,61,19
-81,78,-3
29,50,19
-23,20,13
83,-61,75
42,-57,-49
-80,51,88
-78,-6,28
12,45,-33
-29,-44,-37
7,71,-28
46,-54,-26
-27,-31,87
38,-20,-79
-68,64,-46
-83,-82,-83
-69,36,74
-61,-20,-79
51,44,10
89,-3,33
54,-68,-10
8,-41,45
-86,81,54
-87,-22,-18
-26,-4,0
-35,27,10
-89,-29,-49
67,-50,-45
-20,55,-32
-81,-23,-12
85,-64,75
44,-35,-16
-62,45,-39
-83,62,-87
40,-82,-30
72,-29,63
75,28,-15
75,-1,85
-58,-45,-81
7,7,86
47,63,-3
-1,-23,-46
-23,-47,87
-57,31,-52
85,-87,48
27,24,9
75,-26,-2
6,29,69
-35,-83,-76
6,-6,88
-20,-76,43
16,40,69
82,67,72
61,-19,-28
11,51,73
74,24,-30
46,34,-38
71,80,-5
84,26,-10
53,49,-13
44,62,12
-72,44,-33
-58,-33,-49
23,22,-57
54,78,20
-37,15,-29
11,-77,-39
43,-16,-38
-36,-77,89
-84,-84,-58
-52,-81,31
68,-70,68
-83,-23,-1
-18,-83,86
25,-39,15
82,16,-6
19,35,-44
2,-28,58
-2,-54,-85
50,87,35
-87,-11,77
-24,-61,-61
38,-61,69
-21,-77,69
-8,-30,52
24,-47,-13
2,-16,-19
81,88,44
-2,46,-74
27,-37,-71
71,70,52
54,45,-6
36,35,37
73,-13,59
56,55,-70
-31,66,40
-78,73,-80
-8,-83,-79
-19,88,56
0,-17,-89
25,40,-63
-49,-18,-44
25,39,26
-13,71,48
-71,-45,73
86,-19,21
29,-74,-25
61,-33,0
60,65,-7
-84,-24,44
-81,-79,63
-80,-8,22
-65,-48,-56
83,78,-82
-80,66,-18
-34,88,-1
85,-79,79
2,-29,74
0,-10,27
49,-20,-22
-76,-36,-20
52,-49,78
43,13,79
14,33,-77
83,78,69
-57,-13,76
69,-54,-89
67,-64,-41
-4,4,1
-82,-13,-1
55,51,-40
-32,-21,47
-10,-27,32
-15,-82,-14
53,-13,-67
-64,59,-57
74,-74,76
18,31,-88
23,-15,-33
-62,-22,33
-11,-21,-83
51,19,-45
45,45,88
-27,0,45
75,20,-48
0,14,-11
83,-7,-46
89,24,-32
-49,-44,81
9,14,44
0,-45,61
-40,-75,25
32,-1,12
63,-88,68
-4,70,42
49,-11,1
-64,44,34
41,-81,-60
-3,-33,-67
-14,-83,68
78,26,9
77,-29,-5
57,64,-71
-38,12,-61
11,9,19
-88,-61,-66
27,82,-88
-2,-81,41
31,-45,-58
25,-22,46
34,-81,-61
-54,-67,-40
50,9,-52
-42,41,-68
-76,-74,69
-35,-61,48
-42,-71,0
-59,8,83
21,0,-65
-85,-72,56
76,-49,88
25,42,-72
55,-67,60
-26,-81,-75
51,58,54
-13,-60,-48
-73,5,-20
43,-50,-2
-55,-76,-88
-5,29,47
-6,4,-70
-3,-69,-44
67,-2,23
-43,-62,-10
51,18,-25
36,83,43
-14,-26,-68
-17,65,11
-62,45,-14
65,4,-71
15,-46,9
-71,53,-76
-18,-43,56
-66,25,-44
-78,50,-47
44,50,23
-86,23,-3
17,-4,6
-62,55,-42
-84,5,-3
26,45,-68
-59,-26,-9
64,-8,-52
-81,66,-14
19,70,37
81,77,5
-28,0,-4
-70,-77,-15
89,-22,-5
25,56,34
-53,-16,-15
-17,3,61
-74,-35,-88
44,-54,-33
49,81,42
62,-2,-22
-73,-33,-20
40,-52,-78
4,66,-43
88,48,-39
-56,47,15
-40,-66,-4
-4,82,-50
-17,-57,27
17,43,7
63,-75,-11
85,88,-44
-15,-49,-31
-65,-57,-9
61,-5,-18
-34,72,-45
43,55,43
69,0,-17
11,-56,60
-5,77,-28
39,-32,0
-70,39,-59
85,30,71
-47,79,-66
70,24,87
76,39,52
60,-33,-74
-84,26,47
58,5,-62
-26,57,5
68,-85,17
15,4,63
-30,23,89
-67,62,15
78,59,-4
-4,-79,-47
-36,63,-30
4,-56,84
-64,-58,-19
85,39,-42
74,82,-46
-79,78,-57
-11,-16,-19
-51,-28,16
49,-41,1
-17,-59,-27
-81,-3,24
67,24,63
-40,-88,-72
36,-58,-42
-53,60,-31
-59,-21,57
71,87,51
-85,50,54
4,3,-47
-80,36,-19
-43,47,-60
-69,19,-15
14,-33,-88
45,-47,27
52,-10,74
-50,88,55
-22,7,49
60,-30,84
36,-59,-89
85,-79,-14
-8,-44,-23
78,81,14
24,46,-44
-43,-1,59
-53,27,-36
8,61,4
-20,70,19
-80,-17,-25
-72,-66,9
7,-36,-54
0,20,-64
49,-69,-64
5,44,81
44,44,-34
-23,-24,-89
-54,-42,30
15,-41,-46
-29,6,20
57,56,78
17,42,64
-20,-4,76
14,40,-44
-6,-15,29
-4,17,4
75,-79,-37
72,0,-59
48,43,-60
13,70,18
89,29,-12
-2,70,4
-54,8,-23
-18,59,-68
57,-6,58
18,55,-13
-30,-76,-58
-3,-50,-55
13,-49,-28
-77,76,34
-22,-8,49
-8,11,-26
2,-24,-59
16,12,-13
-33,8,-71
-80,85,42
50,-22,24
-62,11,61
16,4,85
89,14,-69
-70,76,76
-56,30,68
46,76,-84
63,-81,-21
-33,-63,89
49,87,-89
-79,22,64
34,20,-9
43,-79,-83
62,5,-6
85,-59,-14
83,49,-74
64,17,42
-11,-62,-82
-48,-7,-51
-88,-3,6
-53,-20,68
-18,-19,88
-77,-79,-85
-83,-19,-37
89,88,0
0,77,-59
4,-3,49
-29,-11,-59
60,-51,86
-22,-11,59
42,-68,0
-88,57,40
24,3,-58
-47,80,32
-48,3,-24
-74,82,-58
51,2,15
67,-72,-10
59,10,78
76,-69,-51
-43,-23,37
37,-43,68
-50,-57,64
-35,-9,32
67,68,43
-6,-66,-78
43,-73,-87
-25,-12,-37
-18,10,-60
-4,-48,79
-31,-86,32
-35,34,-1
67,-14,30
72,0,79
2,73,-62
-58,-5,-24
-62,83,75
45,87,35
17,-77,52
19,-60,-80
70,40,24
-58,68,26
0,-12,27
-76,-33,-48
-21,43,-55
-2,28,7
70,-15,-36
-69,-39,7
-16,5,59
80,15,-58
-31,-10,-62
45,53,82
11,-29,44
-87,-63,74
67,-53,-54
17,-10,26
-87,27,-4
-39,-68,-80
76,-73,-42
-22,-23,26
-70,-52,33
6,-51,-20
-56,57,68
46,43,-4
-7,54,-38
68,-19,-1
-42,64,-43
58,59,-79
-36,-8,-60
50,-54,-3
-83,-70,-87
65,4,-69
-33,-67,14
85,8,-59
57,11,-67
-13,-6,46
84,10,-55
-57,42,-49
-76,-78,-60
62,7,-9
-81,21,61
-69,56,-3
69,-67,30
80,2,-79
69,26,79
73,-86,-69
39,11,-21
59,5,-47
17,2,-36
-88,70,-50
16,48,-39
23,87,57
-58,24,-60
68,-4,2
-55,58,-76
57,75,-8
-21,23,-42
48,44,23
-66,38,7
-87,-35,-22
2,42,-37
87,66,-9
-84,29,54
-37,8,25
5,23,54
11,-56,74
-16,-51,35
-41,-57,89
7,61,-32
28,56,26
81,-55,-28
87,56,38
-31,-24,-4
80,39,27
-41,14,57
78,-87,87
47,59,-33
-69,32,-81
-66,52,-82
-32,55,-87
-74,-12,48
50,36,-89
63,-56,-54
-79,-23,-18
-20,-12,85
74,63,-78
63,-60,33
-61,9,-9
-7,-43,55
34,79,-8
76,-26,-30
-2,-85,76
-37,-81,19
88,-59,12
62,73,-3
-48,-51,-71
54,43,56
-34,81,-83
-26,81,46
8,-83,-58
63,-20,-11
37,-61,-57
62,-10,-33
-13,-79,32
66,-25,79
78,68,-74
-21,-58,-4
-76,-17,-62
52,52,-78
-84,-69,16
-43,5,74
37,-44,-37
-33,-19,78
11,23,26
-7,79,86
55,0,11
64,1,53
35,35,68
-87,-23,41
70,77,23
86,-21,-49
-21,-16,-18
66,-44,-22
-88,-4,-74
19,-89,10
-21,9,69
30,37,-25
4,56,7
-79,19,-68
-24,2,-19
15,-77,48
-54,60,-14
-49,34,22
61,-18,41
29,20,-39
-74,-48,3
8,34,-60
-25,70,-30
4,50,28
10,23,24
-47,-58,-80
59,46,34
-78,64,-34
8,-48,12
-81,74,-61
-54,3,82
-74,-53,-49
6,-65,-39
46,-88,64
56,86,-7
-47,26,78
-88,60,68
0,-40,-26
6,48,-32
-5,-86,25
-33,25,-47
80,-31,54
-56,11,87
2,87,-6
-10,32,-12
36,54,76
-84,0,36
-33,-60,-48
47,44,19
60,82,-80
51,29,44
9,-46,-71
30,-73,59
-21,76,36
-66,25,34
-86,-54,-72
-36,-82,-51
-67,-1,26
7,78,52
51,-57,19
-42,-74,-15
-79,73,-61
40,-76,78
25,4,81
70,14,14
89,-11,65
-12,16,77
-37,-2,-81
15,83,-24
-58,-26,-73
5,-66,-13
-80,79,-26
1,25,38
-66,-4,-88
15,-43,-33
48,63,68
49,-2,-30
0,-15,7
-14,37,-10
-70,-42,19
7,63,78
55,-58,31
10,-52,-6
-56,-69,45
40,-80,64
6,66,67
11,61,-26
69,13,-42
42,32,-13
61,14,-47
-80,-27,-64
-9,44,-21
-77,66,-61
73,-70,0
-61,59,62
16,-26,-6
48,21,32
76,-60,-26
56,-31,-18
-54,56,18
20,-35,-46
-5,82,22
83,-13,-27
81,-78,44
45,-82,-71
-16,16,-10
85,40,-74
-79,-18,-89
68,-6,-2
26,-58,59
-83,-84,31
12,-52,87
-46,-22,21
64,0,84
-67,67,-61
-24,80,29
-73,-50,15
89,86,-27
59,37,-29
-71,59,65
86,4,-52
26,-72,-43
-31,-7,18
63,-34,83
-42,-18,-27
60,-50,-46
-88,45,-38
87,67,34
-55,14,-55
-17,-19,-18
9,66,85
-52,-46,37
-54,31,72
89,24,83
-87,-63,20
89,0,84
-83,27,-54
35,-34,-77
76,56,20
-48,67,-67
-88,-87,-41
76,80,-49
-57,-68,76
32,-65,83
-87,26,-31
54,1,-78
65,-55,51
65,-89,29
-45,48,-25
-7,19,21
-27,-22,-19
-14,-1,-84
36,42,5
-15,16,40
-41,36,62
-72,56,2
-67,69,-34
0,85,-57
5,-70,-54
-73,54,-8
-70,-12,23
24,-58,31
81,-32,-23
-19,85,-63
81,82,76
-5,55,81
-56,-41,57
-73,12,21
18,-49,-45
-78,-21,0
-20,73,-60
79,-68,-62
25,8,-21
-65,64,51
-17,51,-20
42,67,-79
-44,69,-84
-31,-36,-58
-32,38,60
59,70,-26
-13,-51,33
71,83,49
-71,6,-67
68,16,-41
-21,27,19
-54,54,-55
-73,8,-88
-38,66,13
-10,40,33
27,79,27
-63,64,40
-3,71,-10
-59,-20,-29
17,-67,-82
47,49,85
73,-15,37
0,17,-77
83,-86,-42
-74,33,44
33,-51,-8
86,-32,57
-15,-17,-3
-34,14,26
-41,-4,64
-34,-40,6
-58,10,89
13,-52,-65
30,63,-58
-19,-29,55
72,37,-70
44,-7,11
66,29,8
-31,21,-39
-80,-35,26
66,25,75
2,-81,-43
19,82,-25
-18,-86,34
41,30,85
-89,0,65
-76,68,-76
-35,69,63
-47,-2,-50
50,41,-30
82,75,71
-43,-49,-55
84,79,63
-22,6,38
62,34,4
-79,-41,78
23,-2,53
-52,68,-82
62,-19,5
9,31,-52
-54,-48,-33
-69,-15,43
-32,74,17
-70,21,-9
46,7,-70
-3,-48,44
-89,41,-13
29,2,-6
-86,74,63
-25,74,-3
-50,25,-66
-18,-56,56
-18,-8,-8
-43,-73,-12
-85,72,-65
46,8,-55
18,-49,-60
64,-8,2
-35,21,55
-87,-11,-8
-38,-20,25
10,-41,-88
43,68,10
18,64,55
-48,70,30
-13,84,21
32,-41,-69
67,22,-36
-14,33,-62
-36,31,63
-34,-29,-42
-2,4,25
-81,-59,88
-24,13,71
-30,-71,-20
54,67,24
54,59,-17
31,-66,41
-53,-21,61
16,-24,57
67,-33,49
11,27,-40
-13,59,-78
44,55,82
65,89,-20
-82,5,60
-20,22,75
37,30,-13
73,23,-46
29,53,-60
-72,-57,-8
-39,-15,44
17,-4,62
-61,9,41
-28,-57,-66
56,-89,16
-66,-60,-55
-27,44,11
26,44,10
-5,-53,45
85,10,30
18,89,-10
-84,88,-71
38,20,-35
61,-85,-29
57,-68,-43
35,-69,53
-83,-35,10
10,-15,78
-16,-59,-52
11,-14,20
24,-24,-57
25,14,-21
-26,31,-37
48,35,-31
5,26,-73
-22,-27,-21
39,-40,-16
19,-5,36
-74,88,-48
-59,2,-3
-73,7,55
-52,54,-39
-15,33,-48
77,35,75
7,50,46
-68,-19,-15
-28,75,80
24,70,-16
-51,7,-47
-81,27,41
-64,-10,60
14,55,-48
87,-79,-62
-22,-74,-50
-75,-13,-23
-32,-74,-28
-64,-36,-12
2,-8,52
-83,59,-27
-86,-68,47
-6,-21,-74
63,-30,57
25,80,33
74,43,25
26,-71,-66
-43,-23,19
-33,48,25
27,-25,-42
39,11,-39
-56,-64,-52
-45,18,-21
57,-18,-28
-39,88,28
-28,-59,-49
88,61,-35
-63,-68,61
-40,-53,-2
59,-77,-63
30,-54,-15
45,31,37
-72,-71,75
19,-88,79
16,-87,-37
70,67,-46
48,89,-88
55,-66,38
32,-15,-40
-9,49,47
23,74,-63
52,-53,13
-34,26,73
12,81,43
3,-85,-70
32,13,-34
74,72,13
-14,82,-81
-44,38,-82
-33,30,6
-32,-13,25
-34,49,-87
-54,31,10
1,-50,33
65,-58,-46
-83,-24,-62
0,-30,63
-54,-1,-61
-27,-45,-9
86,-46,28
-2,29,6
86,-42,7
37,-84,65
59,-20,38
22,-15,45
49,-82,-52
51,-42,62
59,38,-64
-85,66,-36
-89,-45,78
-80,-34,74
-44,16,22
85,-7,-73
76,-32,-64
-74,-37,12
87,20,16
82,30,-73
-52,81,-46
73,64,5
-29,-5,-38
37,58,44
-59,29,-39
10,23,20
-27,-45,59
79,-77,-79
-68,28,-14
73,-25,-69
86,79,-9
59,29,1
-12,-42,65
18,-1,-62
5,26,-70
67,4,-33
-37,28,-48
15,-46,15
41,69,33
-69,79,16
-75,-54,-60
21,9,-56
43,-15,30
-26,75,-16
-37,-7,-65
83,-8,-11
-85,-22,1
45,29,24
85,-54,-27
-61,60,64
-40,-56,49
-12,-38,-3
-9,-18,-42
15,-85,12
-89,33,58
34,43,68
-83,55,-34
-72,18,-83
36,15,-62
-45,46,79
-16,25,-52
5,-49,77
73,-13,-57
-11,10,1
-44,-85,67
49,37,57
24,-18,62
37,-25,86
-1,-52,-28
13,-56,-41
52,76,29
77,-64,47
-3,-3,60
71,34,-51
28,-24,46
-24,87,77
68,-13,-79
-29,40,20
-21,-24,-88
-10,-3,75
84,49,-17
-26,-17,-9
-24,-13,24
-76,-6,20
24,-22,20
-42,-23,89
73,74,-80
23,2,-85
2,-23,-4
85,20,-32
-4,-56,45
32,-26,-46
26,50,80
-74,61,-59
71,-24,48
33,64,45
89,-22,-36
51,-4,27
-65,16,63
16,0,44
-5,-47,-5
69,72,-21
-67,-84,-83
13,-11,4
-80,52,-36
-28,-46,78
7,-17,21
-20,-15,-18
81,84,-61
-8,-30,-61
-82,14,81
-24,-71,-5
-32,-47,-11
-39,-43,26
37,-1,18
-31,4,28
-60,-20,57
27,-63,42
-44,-33,-8
-69,-25,58
3,44,-86
73,19,-68
13,31,15
51,40,57
74,-69,57
20,12,36
-1,4,-65
-72,-51,-44
-80,-75,-38
-65,41,56
29,66,-82
-30,14,7
-60,-85,-13
31,-76,50
-87,1,85
77,29,73
-34,-40,83
56,-79,-85
18,-45,-36
-67,59,62
13,32,87
38,-37,55
33,25,31
3,-85,-86
76,58,13
-3,79,-40
30,-83,-85
11,5,-19
47,-41,-20
49,-71,81
30,2,-59
62,42,-68
-48,30,-24
-79,62,79
66,45,-62
51,11,44
86,-23,3
63,40,-17
83,6,69
85,80,62
9,40,-84
22,87,-55
23,5,-7
-18,-43,8
-88,32,-34
-5,20,-26
-28,-49,-84
70,-47,64
-18,-84,-45
5,60,7
-50,3,24
58,-17,-56
-36,-52,62
17,-10,36
60,-4,-18
2,59,-13
-83,-6,89
61,37,14
58,-19,-75
48,-49,80
-13,7,-81
0,-33,-88
65,-58,51
-57,-39,78
-56,-19,66
-31,11,-28
-26,54,67
16,20,-41
-52,-1,0
17,31,73
59,72,-44
-17,12,57
21,-88,15
43,-46,74
-73,34,-66
-30,5,80
-86,-31,-48
-54,-53,32
73,-37,-7
49,-13,48
-63,-43,-55
-61,-57,-66
40,-82,14
-29,-68,51
-39,47,35
87,40,73
51,-24,66
50,36,-65
64,64,-88
-80,-6,-74
4,7,-66
26,23,-12
-38,-32,-25
-77,-63,-52
-22,34,39
-47,-18,73
-67,-46,-53
-87,-60,0
-23,-35,81
-46,71,29
-85,-19,77
-65,-15,69
37,-70,-71
33,-82,24
51,-70,-79
-87,-43,77
-61,-46,-63
-14,-22,49
69,-87,-82
3,46,-52
80,59,-36
-17,47,27
-25,1,77
28,52,35
16,18,5
40,-88,61
-53,68,-15
-64,70,-71
-64,-47,21
-43,-64,-9
-6,-81,-32
22,58,-14
3,-25,0
-28,32,-2
10,70,26
47,-58,-89
-51,-24,-40
0,34,25
-58,-4,19
-54,42,-89
40,78,6
69,-8,41
19,54,-74
-69,24,39
40,54,-53
-55,54,-19
-7,20,-36
34,-62,-25
-80,-44,7
19,-5,55
32,62,37
-35,-12,-34
-87,67,84
-8,20,6
30,80,51
11,71,53
50,-19,42
-60,7,27
-59,-37,82
32,-13,-42
28,12,-4
-12,-50,-58
51,74,-34
-75,43,-76
25,19,50
36,30,-34
-80,-30,-41
78,37,20
-17,48,51
71,4,40
-44,-53,-82
-41,87,-2
-4,-79,-10
30,16,-54
72,32,7
-59,63,-26
10,-37,-36
-64,40,-32
-12,-28,-23
0,-58,86
-9,-10,41
68,-2,71
-34,37,-55
-59,-52,-72
-15,41,-60
-34,54,14
64,75,81
-84,-73,-31
-69,51,-25
82,23,78
-26,-87,-20
10,22,36
67,-87,13
25,-89,-72
-63,-15,0
-69,69,64
-13,-28,-14
-9,38,-74
-20,81,81
-69,-74,-28
41,32,-79
-1,84,25
-52,63,66
-3,-19,15
57,-12,21
-70,-12,72
79,46,50
-42,-63,-20
57,-89,14
59,-32,13
-56,-75,76
8,22,-9
-48,80,26
-55,34,-79
-37,-35,-7
21,-37,-51
15,70,59
88,45,39
-76,-5,56
-45,-22,-68
-45,-10,59
-36,88,-86
-40,16,47
-58,7,49
68,-68,38
8,26,42
48,30,-28
-74,-69,14
46,-83,-72
87,74,33
-1,-70,44
77,26,30
79,-48,-34
-51,89,-11
77,21,81
60,-33,45
18,69,-71
-42,68,32
-88,15,-75
37,45,74
19,10,65
35,-52,45
64,-3,-44
27,-50,-14
-69,22,50
-19,-58,-13
-18,61,-32
-84,17,70
-81,77,-58
54,6,-44
-84,-72,41
62,-36,1
-45,18,-4
24,-79,59
9,85,-29
-25,-79,19
9,-88,22
-38,38,-89
14,37,-28
-45,11,-35
13,80,-20
7,-56,-61
6,30,84
-81,57,-57
-36,70,-15
-13,-60,-73
-73,48,39
39,-38,-62
-87,58,-9
-45,-38,-33
2,-63,-34
35,58,10
89,-32,-15
-83,-49,59
-33,-68,61
-83,28,-66
10,60,76
18,-33,10
18,-4,22
-34,-33,70
-86,-84,-49
31,-65,-80
85,28,32
-44,78,-62
-45,32,-6
-78,-54,-67
45,21,-89
45,58,-24
50,86,86
-34,-35,0
-77,-23,73
-87,-56,-85
21,52,-49
45,-60,-87
-77,46,-44
-66,-71,-38
-3,-89,13
-34,-46,-32
-2,53,22
52,35,-69
-7,-35,21
-40,37,-73
79,-30,-26
-56,48,-87
-42,52,-62
58,86,25
74,-88,22
-22,8,8
47,-71,47
66,49,86
40,83,35
38,66,-6
37,-60,-12
44,-55,-38
-58,-76,79
31,31,45
-65,38,59
41,73,0
2,-19,-89
48,-41,60
-1,-49,-51
31,23,-55
83,14,-68
-31,-26,-76
-13,62,15
58,30,-66
-29,86,-9
31,4,-18
-39,-35,47
-28,77,-45
50,87,89
27,68,86
83,-25,20
-54,-5,-47
-9,60,-24
0,83,-82
-5,-29,-80
-31,-52,-28
83,25,7
-15,-37,-28
3,-14,15
10,80,-56
5,-34,-29
31,-83,89
-20,-27,-55
-19,-75,66
86,45,62
25,-28,59
-25,-59,-59
82,29,11
76,-52,71
-8,89,-80
19,2,84
-26,-24,12
-6,-45,-38
2,-19,-24
84,41,16
68,-10,34
16,53,15
65,-73,4
-52,-76,36
73,0,-73
2,-50,71
-51,-87,-35
-30,46,-15
-17,81,-2
-89,17,55
-89,34,40
31,-26,-87
-29,-29,54
22,89,10
-20,87,81
-43,-13,-45
3,-14,-10
-67,30,53
-15,-29,-47
48,-80,-81
-84,78,-84
-67,61,51
61,-69,-12
-1,-6,45
-43,7,-20
-6,-45,75
22,80,81
-49,-77,-3
88,-85,-38
40,-47,81
51,-88,44
30,12,-79
46,-62,-83
-36,-41,-12
-56,-16,21
-13,11,-56
-14,36,-58
-60,-57,-29
-31,41,69
60,-17,-53
56,-26,54
71,-84,7
-46,23,-88
31,-21,47
47,42,46
54,-40,34
-31,-71,-62
72,-43,-36
71,55,-33
-26,6,-30
-38,-29,-26
83,0,-35
83,-60,87
16,38,-80
5,-28,-31
3,-1,-43
41,-66,10
-48,-55,-62
-38,-42,-82
-77,38,6
-4,48,59
1,-60,35
-57,-39,-49
-9,-49,58
-10,-68,78
-81,-64,38
-5,31,-76
59,16,73
-21,78,44
-32,-87,54
-11,-27,38
-69,-25,-61
66,59,-15
88,-37,78
-2,27,-32
19,-84,69
-22,51,83
-40,80,-54
59,61,13
-59,25,-17
78,-67,71
-24,65,-22
26,-10,-21
-82,89,53
47,74,18
57,24,72
-38,30,-71
52,-1,73
-31,16,37
-16,48,-57
9,-48,-19
11,76,-52
21,-64,89
22,37,-39
13,50,-71
0,19,-46
-86,86,-64
30,-18,28
16,13,-5
-87,-54,47
-18,36,70
-31,22,-42
70,72,43
82,37,-60
42,-45,-20
-54,-60,-26
69,84,26
77,33,6
-43,6,61
72,13,-16
-76,76,-71
-64,-60,-8
-66,87,-29
65,-79,5
-40,-87,-4
-70,-48,-63
18,51,-8
4,72,-2
-81,83,-73
87,85,74
68,-68,53
-64,-89,15
49,79,73
-45,72,-59
-17,-43,22
-78,86,12
-32,38,0
-28,71,4
75,68,-49
65,-16,-29
49,57,-41
-28,88,82
-48,81,-82
-65,-79,-70
6,-18,-84
-7,-60,-16
1,-67,23
83,25,17
31,77,67
66,60,-47
-63,25,-36
-79,-86,-85
-53,49,-60
-85,76,38
-50,-50,-45
56,-87,20
-7,-9,86
78,28,17
12,-88,-59
-8,20,-78
-55,-6,20
-78,42,-51
-87,-89,-31
-5,64,-61
-50,68,44
27,1,44
-42,-8,1
-10,44,70
29,20,75
-16,-35,37
39,28,74
-21,32,66
32,-76,-65
-38,-2,6
5,57,46
57,61,-22
-67,-19,2
-60,-51,32
33,43,-53
-10,78,6
-45,-17,-29
8,8,-21
79,42,-82
24,-12,9
-2,-76,-78
-62,0,-77
64,-78,89
-51,-72,-33
-11,70,71
-14,21,-55
-24,62,26
57,-47,76
-57,47,-79
22,-48,8
-52,3,69
-76,-77,61
-50,-47,-47
82,39,-29
-47,-61,41
1,-15,-41
-69,55,6
-58,-21,52
-47,18,29
68,-22,-30
-25,53,-33
77,-35,-57
20,65,-8
-23,0,-43
-13,66,9
84,22,-5
-84,49,54
-11,-58,9
-19,32,88
-14,-18,11
-37,44,-10
-2,-84,29
-61,-22,75
54,47,-5
34,-46,49
11,-48,14
-41,-8,27
51,-72,71
81,-57,11
-52,-68,66
71,-34,16
-37,-14,82
48,-38,-31
-86,88,84
-54,66,68
-64,-26,66
68,86,86
-13,-50,72
-58,-38,-2
68,-38,41
46,57,1
76,50,17
-2,-26,49
11,-61,16
70,-25,-5
-8,5,-48
-22,-1,-20
-46,-11,0
13,19,-26
17,-13,42
-66,-29,-76
-31,-86,2
-5,-52,-53
15,41,43
-50,-83,39
-73,41,88
56,-29,66
-55,6,4
16,-18,-15
8,-48,-51
58,-42,-31
-39,8,70
85,71,-85
85,20,29
-37,-46,12
-15,-34,-41
9,-30,30
6,71,89
48,17,19
-43,62,2
7,-22,18
-59,-47,-32
4,-37,-72
22,3,9
82,63,36
-24,-67,84
-50,-79,70
23,31,62
-27,-67,44
-14,-41,28
-15,89,-73
-2,-69,38
9,-60,-14
-83,-60,36
80,68,49
-50,89,-42
-46,27,-54
82,-54,59
12,5,89
67,-36,11
-9,-28,36
11,58,-78
-44,-14,-55
-25,1,-3
11,-17,-85
29,-62,85
36,-57,6
-58,79,23
7,55,65
28,-51,-22
40,-5,-10
-13,-20,-53
3,18,58
0,-50,33
45,-84,-56
-61,-76,51
-64,-51,-64
40,-89,-42
-10,-16,-18
-15,-60,40
48,23,-75
78,26,46
8,80,-70
85,-62,-47
61,24,-55
42,43,67
-88,-61,-78
-18,88,2
25,65,-36
28,33,6
-83,14,13
14,0,62
-53,19,61
21,66,32
74,-3,-39
22,-17,13
-27,72,-7
-88,-51,77
-75,-86,23
-66,74,-80
5,-72,50
-17,56,61
-35,66,12
-21,77,-32
37,46,-69
44,-86,57
-6,69,55
-11,31,-51
-42,9,-69
-72,83,-76
-34,78,39
-59,2,-43
-56,-53,89
-8,67,40
31,-11,87
-40,-89,-40
-29,43,-86
2,3,15
17,68,48
50,74,-61
-2,17,-46
-34,81,-24
-78,53,22
-66,35,32
-32,9,-44
33,66,-20
55,85,-77
-13,-40,67
-3,49,-78
33,-72,0
-87,-54,62
13,-42,-37
-89,-32,-46
26,26,-77
-2,-15,25
-88,5,69
63,-55,-12
-42,-44,15
-63,-50,-4
19,75,35
-26,25,44
9,37,7
-8,-38,-22
-11,53,-10
51,30,-34
43,53,-29
69,-89,-67
22,-37,-82
13,23,-60
-28,48,-59
-1,70,-35
-42,-18,30
45,-72,62
10,-61,-72
-12,7,17
-55,49,-66
50,32,6
30,39,13
-21,21,-59
-14,-19,-6
60,7,-60
-85,-12,-82
59,-6,48
-13,-68,-21
21,83,56
0,83,23
7,-6,-70
38,53,-61
-76,-72,-33
-11,84,-13
29,81,77
77,31,-82
-27,28,4
55,84,37
66,22,32
17,-89,-84
62,-61,6
-9,58,-10
-37,17,-27
36,-2,15
42,59,-59
1,-36,-13
18,8,-73
81,77,-74
35,24,-53
-88,49,19
-24,6,20
-70,89,-47
29,6,32
-55,-21,-58
-50,46,-47
82,-40,48
-5,36,66
88,8,-71
-84,-29,-71
-77,33,54
-16,-51,53
78,3,21
79,37,-81
51,43,16
60,-26,15
-88,70,-81
-11,1,-9
80,71,53
83,-63,-31
78,-51,-11
-26,-19,-75
-8,-5,-16
-53,13,83
39,-15,10
9,56,-9
-34,-26,-5
-17,-57,33
-30,-35,37
-86,65,54
71,89,72
-74,-7,2
-78,-67,17
-58,6,7
